            
            368 [(0, 4), (1, 6), (2, 7), (3, 9), (5, 8)]   4
            369 [(0, 4), (1, 6), (2, 8), (3, 5), (7, 9)]   4
            370 [(0, 4), (1, 6), (2, 8), (3, 7), (5, 9)]   1
            371 [(0, 4), (1, 6), (2, 8), (3, 9), (5, 7)]   0
            372 [(0, 4), (1, 6), (2, 9), (3, 5), (7, 8)]   3
            373 [(0, 4), (1, 6), (2, 9), (3, 7), (5, 8)]   0
            374 [(0, 4), (1, 6), (2, 9), (3, 8), (5, 7)]   5
            375 [(0, 4), (1, 7), (2, 3), (5, 6), (8, 9)]   4
            376 [(0, 4), (1, 7), (2, 3), (5, 8), (6, 9)]   0
            377 [(0, 4), (1, 7), (2, 3), (5, 9), (6, 8)]   1
            378 [(0, 4), (1, 7), (2, 5), (3, 6), (8, 9)]   0
            379 [(0, 4), (1, 7), (2, 5), (3, 8), (6, 9)]   2
            380 [(0, 4), (1, 7), (2, 5), (3, 9), (6, 8)]   4
            381 [(0, 4), (1, 7), (2, 6), (3, 5), (8, 9)]   3
            382 [(0, 4), (1, 7), (2, 6), (3, 8), (5, 9)]   4
            383 [(0, 4), (1, 7), (2, 6), (3, 9), (5, 8)]   2
            384 [(0, 4), (1, 7), (2, 8), (3, 5), (6, 9)]   5
            385 [(0, 4), (1, 7), (2, 8), (3, 6), (5, 9)]   2
            386 [(0, 4), (1, 7), (2, 8), (3, 9), (5, 6)]   3
            387 [(0, 4), (1, 7), (2, 9), (3, 5), (6, 8)]   2
            388 [(0, 4), (1, 7), (2, 9), (3, 6), (5, 8)]   4
            389 [(0, 4), (1, 7), (2, 9), (3, 8), (5, 6)]   1
            390 [(0, 4), (1, 8), (2, 3), (5, 6), (7, 9)]   3
            391 [(0, 4), (1, 8), (2, 3), (5, 7), (6, 9)]   1
            392 [(0, 4), (1, 8), (2, 3), (5, 9), (6, 7)]   0
            393 [(0, 4), (1, 8), (2, 5), (3, 6), (7, 9)]   1
            394 [(0, 4), (1, 8), (2, 5), (3, 7), (6, 9)]   0
            395 [(0, 4), (1, 8), (2, 5), (3, 9), (6, 7)]   3
            396 [(0, 4), (1, 8), (2, 6), (3, 5), (7, 9)]   0
            397 [(0, 4), (1, 8), (2, 6), (3, 7), (5, 9)]   2
            398 [(0, 4), (1, 8), (2, 6), (3, 9), (5, 7)]   4
            399 [(0, 4), (1, 8), (2, 7), (3, 5), (6, 9)]   3
            400 [(0, 4), (1, 8), (2, 7), (3, 6), (5, 9)]   4
            401 [(0, 4), (1, 8), (2, 7), (3, 9), (5, 6)]   2
            402 [(0, 4), (1, 8), (2, 9), (3, 5), (6, 7)]   1
            403 [(0, 4), (1, 8), (2, 9), (3, 6), (5, 7)]   3
            404 [(0, 4), (1, 8), (2, 9), (3, 7), (5, 6)]   5
            405 [(0, 4), (1, 9), (2, 3), (5, 6), (7, 8)]   2
            406 [(0, 4), (1, 9), (2, 3), (5, 7), (6, 8)]   0
            407 [(0, 4), (1, 9), (2, 3), (5, 8), (6, 7)]   4
            408 [(0, 4), (1, 9), (2, 5), (3, 6), (7, 8)]   3
            409 [(0, 4), (1, 9), (2, 5), (3, 7), (6, 8)]   2
            410 [(0, 4), (1, 9), (2, 5), (3, 8), (6, 7)]   5
            411 [(0, 4), (1, 9), (2, 6), (3, 5), (7, 8)]   4
            412 [(0, 4), (1, 9), (2, 6), (3, 7), (5, 8)]   3
            413 [(0, 4), (1, 9), (2, 6), (3, 8), (5, 7)]   1
            414 [(0, 4), (1, 9), (2, 7), (3, 5), (6, 8)]   5
            415 [(0, 4), (1, 9), (2, 7), (3, 6), (5, 8)]   2
            416 [(0, 4), (1, 9), (2, 7), (3, 8), (5, 6)]   4
            417 [(0, 4), (1, 9), (2, 8), (3, 5), (6, 7)]   2
            418 [(0, 4), (1, 9), (2, 8), (3, 6), (5, 7)]   5
            419 [(0, 4), (1, 9), (2, 8), (3, 7), (5, 6)]   0
            420 [(0, 5), (1, 2), (3, 4), (6, 7), (8, 9)]   0
            421 [(0, 5), (1, 2), (3, 4), (6, 8), (7, 9)]   3
            422 [(0, 5), (1, 2), (3, 4), (6, 9), (7, 8)]   5
            423 [(0, 5), (1, 2), (3, 6), (4, 7), (8, 9)]   2
            424 [(0, 5), (1, 2), (3, 6), (4, 8), (7, 9)]   5
            425 [(0, 5), (1, 2), (3, 6), (4, 9), (7, 8)]   4
            426 [(0, 5), (1, 2), (3, 7), (4, 6), (8, 9)]   1
            427 [(0, 5), (1, 2), (3, 7), (4, 8), (6, 9)]   2
            428 [(0, 5), (1, 2), (3, 7), (4, 9), (6, 8)]   0
            429 [(0, 5), (1, 2), (3, 8), (4, 6), (7, 9)]   2
            430 [(0, 5), (1, 2), (3, 8), (4, 7), (6, 9)]   3
            431 [(0, 5), (1, 2), (3, 8), (4, 9), (6, 7)]   1
            432 [(0, 5), (1, 2), (3, 9), (4, 6), (7, 8)]   0
            433 [(0, 5), (1, 2), (3, 9), (4, 7), (6, 8)]   5
            434 [(0, 5), (1, 2), (3, 9), (4, 8), (6, 7)]   3
            435 [(0, 5), (1, 3), (2, 4), (6, 7), (8, 9)]   2
            436 [(0, 5), (1, 3), (2, 4), (6, 8), (7, 9)]   0
            437 [(0, 5), (1, 3), (2, 4), (6, 9), (7, 8)]   3
            438 [(0, 5), (1, 3), (2, 6), (4, 7), (8, 9)]   0
            439 [(0, 5), (1, 3), (2, 6), (4, 8), (7, 9)]   1
            440 [(0, 5), (1, 3), (2, 6), (4, 9), (7, 8)]   2
            441 [(0, 5), (1, 3), (2, 7), (4, 6), (8, 9)]   3
            442 [(0, 5), (1, 3), (2, 7), (4, 8), (6, 9)]   0
            443 [(0, 5), (1, 3), (2, 7), (4, 9), (6, 8)]   1
            444 [(0, 5), (1, 3), (2, 8), (4, 6), (7, 9)]   4
            445 [(0, 5), (1, 3), (2, 8), (4, 7), (6, 9)]   5
            446 [(0, 5), (1, 3), (2, 8), (4, 9), (6, 7)]   0
            447 [(0, 5), (1, 3), (2, 9), (4, 6), (7, 8)]   5
            448 [(0, 5), (1, 3), (2, 9), (4, 7), (6, 8)]   2
            449 [(0, 5), (1, 3), (2, 9), (4, 8), (6, 7)]   4
            450 [(0, 5), (1, 4), (2, 3), (6, 7), (8, 9)]   3
            451 [(0, 5), (1, 4), (2, 3), (6, 8), (7, 9)]   5
            452 [(0, 5), (1, 4), (2, 3), (6, 9), (7, 8)]   1
            453 [(0, 5), (1, 4), (2, 6), (3, 7), (8, 9)]   2
            454 [(0, 5), (1, 4), (2, 6), (3, 8), (7, 9)]   0
            455 [(0, 5), (1, 4), (2, 6), (3, 9), (7, 8)]   3
            456 [(0, 5), (1, 4), (2, 7), (3, 6), (8, 9)]   5
            457 [(0, 5), (1, 4), (2, 7), (3, 8), (6, 9)]   4
            458 [(0, 5), (1, 4), (2, 7), (3, 9), (6, 8)]   0
            459 [(0, 5), (1, 4), (2, 8), (3, 6), (7, 9)]   2
            460 [(0, 5), (1, 4), (2, 8), (3, 7), (6, 9)]   0
            461 [(0, 5), (1, 4), (2, 8), (3, 9), (6, 7)]   4
            462 [(0, 5), (1, 4), (2, 9), (3, 6), (7, 8)]   0
            463 [(0, 5), (1, 4), (2, 9), (3, 7), (6, 8)]   4
            464 [(0, 5), (1, 4), (2, 9), (3, 8), (6, 7)]   2
            465 [(0, 5), (1, 6), (2, 3), (4, 7), (8, 9)]   5
            466 [(0, 5), (1, 6), (2, 3), (4, 8), (7, 9)]   2
            467 [(0, 5), (1, 6), (2, 3), (4, 9), (7, 8)]   0
            468 [(0, 5), (1, 6), (2, 4), (3, 7), (8, 9)]   0
            469 [(0, 5), (1, 6), (2, 4), (3, 8), (7, 9)]   5
            470 [(0, 5), (1, 6), (2, 4), (3, 9), (7, 8)]   4
            471 [(0, 5), (1, 6), (2, 7), (3, 4), (8, 9)]   4
            472 [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9)]   3
            473 [(0, 5), (1, 6), (2, 7), (3, 9), (4, 8)]   5
            474 [(0, 5), (1, 6), (2, 8), (3, 4), (7, 9)]   0
            475 [(0, 5), (1, 6), (2, 8), (3, 7), (4, 9)]   4
            476 [(0, 5), (1, 6), (2, 8), (3, 9), (4, 7)]   3
            477 [(0, 5), (1, 6), (2, 9), (3, 4), (7, 8)]   2
            478 [(0, 5), (1, 6), (2, 9), (3, 7), (4, 8)]   1
            479 [(0, 5), (1, 6), (2, 9), (3, 8), (4, 7)]   0
            480 [(0, 5), (1, 7), (2, 3), (4, 6), (8, 9)]   0
            481 [(0, 5), (1, 7), (2, 3), (4, 8), (6, 9)]   5
            482 [(0, 5), (1, 7), (2, 3), (4, 9), (6, 8)]   2
            483 [(0, 5), (1, 7), (2, 4), (3, 6), (8, 9)]   4
            484 [(0, 5), (1, 7), (2, 4), (3, 8), (6, 9)]   1
            485 [(0, 5), (1, 7), (2, 4), (3, 9), (6, 8)]   3
            486 [(0, 5), (1, 7), (2, 6), (3, 4), (8, 9)]   1
            487 [(0, 5), (1, 7), (2, 6), (3, 8), (4, 9)]   5
            488 [(0, 5), (1, 7), (2, 6), (3, 9), (4, 8)]   0
            489 [(0, 5), (1, 7), (2, 8), (3, 4), (6, 9)]   2
            490 [(0, 5), (1, 7), (2, 8), (3, 6), (4, 9)]   1
            491 [(0, 5), (1, 7), (2, 8), (3, 9), (4, 6)]   5
            492 [(0, 5), (1, 7), (2, 9), (3, 4), (6, 8)]   5
            493 [(0, 5), (1, 7), (2, 9), (3, 6), (4, 8)]   2
            494 [(0, 5), (1, 7), (2, 9), (3, 8), (4, 6)]   3
            495 [(0, 5), (1, 8), (2, 3), (4, 6), (7, 9)]   1
            496 [(0, 5), (1, 8), (2, 3), (4, 7), (6, 9)]   0
            497 [(0, 5), (1, 8), (2, 3), (4, 9), (6, 7)]   4
            498 [(0, 5), (1, 8), (2, 4), (3, 6), (7, 9)]   3
            499 [(0, 5), (1, 8), (2, 4), (3, 7), (6, 9)]   4
            500 [(0, 5), (1, 8), (2, 4), (3, 9), (6, 7)]   1
            501 [(0, 5), (1, 8), (2, 6), (3, 4), (7, 9)]   4
            502 [(0, 5), (1, 8), (2, 6), (3, 7), (4, 9)]   1
            503 [(0, 5), (1, 8), (2, 6), (3, 9), (4, 7)]   2
            504 [(0, 5), (1, 8), (2, 7), (3, 4), (6, 9)]   1
            505 [(0, 5), (1, 8), (2, 7), (3, 6), (4, 9)]   0
            506 [(0, 5), (1, 8), (2, 7), (3, 9), (4, 6)]   4
            507 [(0, 5), (1, 8), (2, 9), (3, 4), (6, 7)]   3
            508 [(0, 5), (1, 8), (2, 9), (3, 6), (4, 7)]   5
            509 [(0, 5), (1, 8), (2, 9), (3, 7), (4, 6)]   0
            510 [(0, 5), (1, 9), (2, 3), (4, 6), (7, 8)]   4
            511 [(0, 5), (1, 9), (2, 3), (4, 7), (6, 8)]   3
            512 [(0, 5), (1, 9), (2, 3), (4, 8), (6, 7)]   1
            513 [(0, 5), (1, 9), (2, 4), (3, 6), (7, 8)]   2
            514 [(0, 5), (1, 9), (2, 4), (3, 7), (6, 8)]   1
            515 [(0, 5), (1, 9), (2, 4), (3, 8), (6, 7)]   3
            516 [(0, 5), (1, 9), (2, 6), (3, 4), (7, 8)]   0
            517 [(0, 5), (1, 9), (2, 6), (3, 7), (4, 8)]   5
            518 [(0, 5), (1, 9), (2, 6), (3, 8), (4, 7)]   4
            519 [(0, 5), (1, 9), (2, 7), (3, 4), (6, 8)]   2
            520 [(0, 5), (1, 9), (2, 7), (3, 6), (4, 8)]   3
            521 [(0, 5), (1, 9), (2, 7), (3, 8), (4, 6)]   5
            522 [(0, 5), (1, 9), (2, 8), (3, 4), (6, 7)]   5
            523 [(0, 5), (1, 9), (2, 8), (3, 6), (4, 7)]   0
            524 [(0, 5), (1, 9), (2, 8), (3, 7), (4, 6)]   3
            525 [(0, 6), (1, 2), (3, 4), (5, 7), (8, 9)]   5
            526 [(0, 6), (1, 2), (3, 4), (5, 8), (7, 9)]   2
            527 [(0, 6), (1, 2), (3, 4), (5, 9), (7, 8)]   4
            528 [(0, 6), (1, 2), (3, 5), (4, 7), (8, 9)]   4
            529 [(0, 6), (1, 2), (3, 5), (4, 8), (7, 9)]   0
            530 [(0, 6), (1, 2), (3, 5), (4, 9), (7, 8)]   3
            531 [(0, 6), (1, 2), (3, 7), (4, 5), (8, 9)]   0
            532 [(0, 6), (1, 2), (3, 7), (4, 8), (5, 9)]   1
            533 [(0, 6), (1, 2), (3, 7), (4, 9), (5, 8)]   4
            534 [(0, 6), (1, 2), (3, 8), (4, 5), (7, 9)]   1
            535 [(0, 6), (1, 2), (3, 8), (4, 7), (5, 9)]   0
            536 [(0, 6), (1, 2), (3, 8), (4, 9), (5, 7)]   2
            537 [(0, 6), (1, 2), (3, 9), (4, 5), (7, 8)]   5
            538 [(0, 6), (1, 2), (3, 9), (4, 7), (5, 8)]   3
            539 [(0, 6), (1, 2), (3, 9), (4, 8), (5, 7)]   4
            540 [(0, 6), (1, 3), (2, 4), (5, 7), (8, 9)]   1
            541 [(0, 6), (1, 3), (2, 4), (5, 8), (7, 9)]   5
            542 [(0, 6), (1, 3), (2, 4), (5, 9), (7, 8)]   0
            543 [(0, 6), (1, 3), (2, 5), (4, 7), (8, 9)]   2
            544 [(0, 6), (1, 3), (2, 5), (4, 8), (7, 9)]   4
            545 [(0, 6), (1, 3), (2, 5), (4, 9), (7, 8)]   5
            546 [(0, 6), (1, 3), (2, 7), (4, 5), (8, 9)]   4
            547 [(0, 6), (1, 3), (2, 7), (4, 8), (5, 9)]   5
            548 [(0, 6), (1, 3), (2, 7), (4, 9), (5, 8)]   0
            549 [(0, 6), (1, 3), (2, 8), (4, 5), (7, 9)]   3
            550 [(0, 6), (1, 3), (2, 8), (4, 7), (5, 9)]   1
            551 [(0, 6), (1, 3), (2, 8), (4, 9), (5, 7)]   4
            552 [(0, 6), (1, 3), (2, 9), (4, 5), (7, 8)]   2
            553 [(0, 6), (1, 3), (2, 9), (4, 7), (5, 8)]   4
            554 [(0, 6), (1, 3), (2, 9), (4, 8), (5, 7)]   0
            555 [(0, 6), (1, 4), (2, 3), (5, 7), (8, 9)]   4
            556 [(0, 6), (1, 4), (2, 3), (5, 8), (7, 9)]   0
            557 [(0, 6), (1, 4), (2, 3), (5, 9), (7, 8)]   5
            558 [(0, 6), (1, 4), (2, 5), (3, 7), (8, 9)]   5
            559 [(0, 6), (1, 4), (2, 5), (3, 8), (7, 9)]   2
            560 [(0, 6), (1, 4), (2, 5), (3, 9), (7, 8)]   0
            561 [(0, 6), (1, 4), (2, 7), (3, 5), (8, 9)]   3
            562 [(0, 6), (1, 4), (2, 7), (3, 8), (5, 9)]   1
            563 [(0, 6), (1, 4), (2, 7), (3, 9), (5, 8)]   2
            564 [(0, 6), (1, 4), (2, 8), (3, 5), (7, 9)]   5
            565 [(0, 6), (1, 4), (2, 8), (3, 7), (5, 9)]   2
            566 [(0, 6), (1, 4), (2, 8), (3, 9), (5, 7)]   1
            567 [(0, 6), (1, 4), (2, 9), (3, 5), (7, 8)]   4
            568 [(0, 6), (1, 4), (2, 9), (3, 7), (5, 8)]   1
            569 [(0, 6), (1, 4), (2, 9), (3, 8), (5, 7)]   3
            570 [(0, 6), (1, 5), (2, 3), (4, 7), (8, 9)]   0
            571 [(0, 6), (1, 5), (2, 3), (4, 8), (7, 9)]   5
            572 [(0, 6), (1, 5), (2, 3), (4, 9), (7, 8)]   1
            573 [(0, 6), (1, 5), (2, 4), (3, 7), (8, 9)]   3
            574 [(0, 6), (1, 5), (2, 4), (3, 8), (7, 9)]   0
            575 [(0, 6), (1, 5), (2, 4), (3, 9), (7, 8)]   2
            576 [(0, 6), (1, 5), (2, 7), (3, 4), (8, 9)]   2
            577 [(0, 6), (1, 5), (2, 7), (3, 8), (4, 9)]   4
            578 [(0, 6), (1, 5), (2, 7), (3, 9), (4, 8)]   0
            579 [(0, 6), (1, 5), (2, 8), (3, 4), (7, 9)]   1
            580 [(0, 6), (1, 5), (2, 8), (3, 7), (4, 9)]   0
            581 [(0, 6), (1, 5), (2, 8), (3, 9), (4, 7)]   4
            582 [(0, 6), (1, 5), (2, 9), (3, 4), (7, 8)]   3
            583 [(0, 6), (1, 5), (2, 9), (3, 7), (4, 8)]   4
            584 [(0, 6), (1, 5), (2, 9), (3, 8), (4, 7)]   2
            585 [(0, 6), (1, 7), (2, 3), (4, 5), (8, 9)]   1
            586 [(0, 6), (1, 7), (2, 3), (4, 8), (5, 9)]   0
            587 [(0, 6), (1, 7), (2, 3), (4, 9), (5, 8)]   3
            588 [(0, 6), (1, 7), (2, 4), (3, 5), (8, 9)]   5
            589 [(0, 6), (1, 7), (2, 4), (3, 8), (5, 9)]   3
            590 [(0, 6), (1, 7), (2, 4), (3, 9), (5, 8)]   1
            591 [(0, 6), (1, 7), (2, 5), (3, 4), (8, 9)]   4
            592 [(0, 6), (1, 7), (2, 5), (3, 8), (4, 9)]   0
            593 [(0, 6), (1, 7), (2, 5), (3, 9), (4, 8)]   3
            594 [(0, 6), (1, 7), (2, 8), (3, 4), (5, 9)]   5
            595 [(0, 6), (1, 7), (2, 8), (3, 5), (4, 9)]   2
            596 [(0, 6), (1, 7), (2, 8), (3, 9), (4, 5)]   0
            597 [(0, 6), (1, 7), (2, 9), (3, 4), (5, 8)]   0
            598 [(0, 6), (1, 7), (2, 9), (3, 5), (4, 8)]   1
            599 [(0, 6), (1, 7), (2, 9), (3, 8), (4, 5)]   4
            600 [(0, 6), (1, 8), (2, 3), (4, 5), (7, 9)]   4
            601 [(0, 6), (1, 8), (2, 3), (4, 7), (5, 9)]   2
            602 [(0, 6), (1, 8), (2, 3), (4, 9), (5, 7)]   0
            603 [(0, 6), (1, 8), (2, 4), (3, 5), (7, 9)]   2
            604 [(0, 6), (1, 8), (2, 4), (3, 7), (5, 9)]   5
            605 [(0, 6), (1, 8), (2, 4), (3, 9), (5, 7)]   3
            606 [(0, 6), (1, 8), (2, 5), (3, 4), (7, 9)]   3
            607 [(0, 6), (1, 8), (2, 5), (3, 7), (4, 9)]   2
            608 [(0, 6), (1, 8), (2, 5), (3, 9), (4, 7)]   5
            609 [(0, 6), (1, 8), (2, 7), (3, 4), (5, 9)]   0
            610 [(0, 6), (1, 8), (2, 7), (3, 5), (4, 9)]   5
            611 [(0, 6), (1, 8), (2, 7), (3, 9), (4, 5)]   1
            612 [(0, 6), (1, 8), (2, 9), (3, 4), (5, 7)]   1
            613 [(0, 6), (1, 8), (2, 9), (3, 5), (4, 7)]   0
            614 [(0, 6), (1, 8), (2, 9), (3, 7), (4, 5)]   3
            615 [(0, 6), (1, 9), (2, 3), (4, 5), (7, 8)]   0
            616 [(0, 6), (1, 9), (2, 3), (4, 7), (5, 8)]   5
            617 [(0, 6), (1, 9), (2, 3), (4, 8), (5, 7)]   3
            618 [(0, 6), (1, 9), (2, 4), (3, 5), (7, 8)]   1
            619 [(0, 6), (1, 9), (2, 4), (3, 7), (5, 8)]   2
            620 [(0, 6), (1, 9), (2, 4), (3, 8), (5, 7)]   5
            621 [(0, 6), (1, 9), (2, 5), (3, 4), (7, 8)]   2
            622 [(0, 6), (1, 9), (2, 5), (3, 7), (4, 8)]   0
            623 [(0, 6), (1, 9), (2, 5), (3, 8), (4, 7)]   1
            624 [(0, 6), (1, 9), (2, 7), (3, 4), (5, 8)]   3
            625 [(0, 6), (1, 9), (2, 7), (3, 5), (4, 8)]   4
            626 [(0, 6), (1, 9), (2, 7), (3, 8), (4, 5)]   2
            627 [(0, 6), (1, 9), (2, 8), (3, 4), (5, 7)]   0
            628 [(0, 6), (1, 9), (2, 8), (3, 5), (4, 7)]   3
            629 [(0, 6), (1, 9), (2, 8), (3, 7), (4, 5)]   5
            630 [(0, 7), (1, 2), (3, 4), (5, 6), (8, 9)]   4
            631 [(0, 7), (1, 2), (3, 4), (5, 8), (6, 9)]   3
            632 [(0, 7), (1, 2), (3, 4), (5, 9), (6, 8)]   5
            633 [(0, 7), (1, 2), (3, 5), (4, 6), (8, 9)]   0
            634 [(0, 7), (1, 2), (3, 5), (4, 8), (6, 9)]   5
            635 [(0, 7), (1, 2), (3, 5), (4, 9), (6, 8)]   2
            636 [(0, 7), (1, 2), (3, 6), (4, 5), (8, 9)]   5
            637 [(0, 7), (1, 2), (3, 6), (4, 8), (5, 9)]   3
            638 [(0, 7), (1, 2), (3, 6), (4, 9), (5, 8)]   1
            639 [(0, 7), (1, 2), (3, 8), (4, 5), (6, 9)]   4
            640 [(0, 7), (1, 2), (3, 8), (4, 6), (5, 9)]   1
            641 [(0, 7), (1, 2), (3, 8), (4, 9), (5, 6)]   3
            642 [(0, 7), (1, 2), (3, 9), (4, 5), (6, 8)]   0
            643 [(0, 7), (1, 2), (3, 9), (4, 6), (5, 8)]   5
            644 [(0, 7), (1, 2), (3, 9), (4, 8), (5, 6)]   1
            645 [(0, 7), (1, 3), (2, 4), (5, 6), (8, 9)]   0
            646 [(0, 7), (1, 3), (2, 4), (5, 8), (6, 9)]   4
            647 [(0, 7), (1, 3), (2, 4), (5, 9), (6, 8)]   1
            648 [(0, 7), (1, 3), (2, 5), (4, 6), (8, 9)]   4
            649 [(0, 7), (1, 3), (2, 5), (4, 8), (6, 9)]   1
            650 [(0, 7), (1, 3), (2, 5), (4, 9), (6, 8)]   0
            651 [(0, 7), (1, 3), (2, 6), (4, 5), (8, 9)]   1
            652 [(0, 7), (1, 3), (2, 6), (4, 8), (5, 9)]   4
            653 [(0, 7), (1, 3), (2, 6), (4, 9), (5, 8)]   3
            654 [(0, 7), (1, 3), (2, 8), (4, 5), (6, 9)]   0
            655 [(0, 7), (1, 3), (2, 8), (4, 6), (5, 9)]   3
            656 [(0, 7), (1, 3), (2, 8), (4, 9), (5, 6)]   1
            657 [(0, 7), (1, 3), (2, 9), (4, 5), (6, 8)]   5
            658 [(0, 7), (1, 3), (2, 9), (4, 6), (5, 8)]   1
            659 [(0, 7), (1, 3), (2, 9), (4, 8), (5, 6)]   3
            660 [(0, 7), (1, 4), (2, 3), (5, 6), (8, 9)]   1
            661 [(0, 7), (1, 4), (2, 3), (5, 8), (6, 9)]   2
            662 [(0, 7), (1, 4), (2, 3), (5, 9), (6, 8)]   0
            663 [(0, 7), (1, 4), (2, 5), (3, 6), (8, 9)]   2
            664 [(0, 7), (1, 4), (2, 5), (3, 8), (6, 9)]   0
            665 [(0, 7), (1, 4), (2, 5), (3, 9), (6, 8)]   5
            666 [(0, 7), (1, 4), (2, 6), (3, 5), (8, 9)]   5
            667 [(0, 7), (1, 4), (2, 6), (3, 8), (5, 9)]   3
            668 [(0, 7), (1, 4), (2, 6), (3, 9), (5, 8)]   1
            669 [(0, 7), (1, 4), (2, 8), (3, 5), (6, 9)]   3
            670 [(0, 7), (1, 4), (2, 8), (3, 6), (5, 9)]   5
            671 [(0, 7), (1, 4), (2, 8), (3, 9), (5, 6)]   2
            672 [(0, 7), (1, 4), (2, 9), (3, 5), (6, 8)]   1
            673 [(0, 7), (1, 4), (2, 9), (3, 6), (5, 8)]   3
            674 [(0, 7), (1, 4), (2, 9), (3, 8), (5, 6)]   5
            675 [(0, 7), (1, 5), (2, 3), (4, 6), (8, 9)]   5
            676 [(0, 7), (1, 5), (2, 3), (4, 8), (6, 9)]   4
            677 [(0, 7), (1, 5), (2, 3), (4, 9), (6, 8)]   3
            678 [(0, 7), (1, 5), (2, 4), (3, 6), (8, 9)]   1
            679 [(0, 7), (1, 5), (2, 4), (3, 8), (6, 9)]   2
            680 [(0, 7), (1, 5), (2, 4), (3, 9), (6, 8)]   4
            681 [(0, 7), (1, 5), (2, 6), (3, 4), (8, 9)]   0
            682 [(0, 7), (1, 5), (2, 6), (3, 8), (4, 9)]   1
            683 [(0, 7), (1, 5), (2, 6), (3, 9), (4, 8)]   5
            684 [(0, 7), (1, 5), (2, 8), (3, 4), (6, 9)]   5
            685 [(0, 7), (1, 5), (2, 8), (3, 6), (4, 9)]   4
            686 [(0, 7), (1, 5), (2, 8), (3, 9), (4, 6)]   0
            687 [(0, 7), (1, 5), (2, 9), (3, 4), (6, 8)]   2
            688 [(0, 7), (1, 5), (2, 9), (3, 6), (4, 8)]   0
            689 [(0, 7), (1, 5), (2, 9), (3, 8), (4, 6)]   4
            690 [(0, 7), (1, 6), (2, 3), (4, 5), (8, 9)]   0
            691 [(0, 7), (1, 6), (2, 3), (4, 8), (5, 9)]   1
            692 [(0, 7), (1, 6), (2, 3), (4, 9), (5, 8)]   4
            693 [(0, 7), (1, 6), (2, 4), (3, 5), (8, 9)]   2
            694 [(0, 7), (1, 6), (2, 4), (3, 8), (5, 9)]   0
            695 [(0, 7), (1, 6), (2, 4), (3, 9), (5, 8)]   3
            696 [(0, 7), (1, 6), (2, 5), (3, 4), (8, 9)]   3
            697 [(0, 7), (1, 6), (2, 5), (3, 8), (4, 9)]   5
            698 [(0, 7), (1, 6), (2, 5), (3, 9), (4, 8)]   0
            699 [(0, 7), (1, 6), (2, 8), (3, 4), (5, 9)]   2
            700 [(0, 7), (1, 6), (2, 8), (3, 5), (4, 9)]   0
            701 [(0, 7), (1, 6), (2, 8), (3, 9), (4, 5)]   1
            702 [(0, 7), (1, 6), (2, 9), (3, 4), (5, 8)]   5
            703 [(0, 7), (1, 6), (2, 9), (3, 5), (4, 8)]   4
            704 [(0, 7), (1, 6), (2, 9), (3, 8), (4, 5)]   2
            705 [(0, 7), (1, 8), (2, 3), (4, 5), (6, 9)]   5
            706 [(0, 7), (1, 8), (2, 3), (4, 6), (5, 9)]   4
            707 [(0, 7), (1, 8), (2, 3), (4, 9), (5, 6)]   2
            708 [(0, 7), (1, 8), (2, 4), (3, 5), (6, 9)]   1
            709 [(0, 7), (1, 8), (2, 4), (3, 6), (5, 9)]   2
            710 [(0, 7), (1, 8), (2, 4), (3, 9), (5, 6)]   5
            711 [(0, 7), (1, 8), (2, 5), (3, 4), (6, 9)]   4
            712 [(0, 7), (1, 8), (2, 5), (3, 6), (4, 9)]   3
            713 [(0, 7), (1, 8), (2, 5), (3, 9), (4, 6)]   1
            714 [(0, 7), (1, 8), (2, 6), (3, 4), (5, 9)]   1
            715 [(0, 7), (1, 8), (2, 6), (3, 5), (4, 9)]   4
            716 [(0, 7), (1, 8), (2, 6), (3, 9), (4, 5)]   3
            717 [(0, 7), (1, 8), (2, 9), (3, 4), (5, 6)]   0
            718 [(0, 7), (1, 8), (2, 9), (3, 5), (4, 6)]   3
            719 [(0, 7), (1, 8), (2, 9), (3, 6), (4, 5)]   1
            720 [(0, 7), (1, 9), (2, 3), (4, 5), (6, 8)]   4
            721 [(0, 7), (1, 9), (2, 3), (4, 6), (5, 8)]   3
            722 [(0, 7), (1, 9), (2, 3), (4, 8), (5, 6)]   0
            723 [(0, 7), (1, 9), (2, 4), (3, 5), (6, 8)]   0
            724 [(0, 7), (1, 9), (2, 4), (3, 6), (5, 8)]   5
            725 [(0, 7), (1, 9), (2, 4), (3, 8), (5, 6)]   1
            726 [(0, 7), (1, 9), (2, 5), (3, 4), (6, 8)]   1
            727 [(0, 7), (1, 9), (2, 5), (3, 6), (4, 8)]   4
            728 [(0, 7), (1, 9), (2, 5), (3, 8), (4, 6)]   2
            729 [(0, 7), (1, 9), (2, 6), (3, 4), (5, 8)]   4
            730 [(0, 7), (1, 9), (2, 6), (3, 5), (4, 8)]   1
            731 [(0, 7), (1, 9), (2, 6), (3, 8), (4, 5)]   0
            732 [(0, 7), (1, 9), (2, 8), (3, 4), (5, 6)]   3
            733 [(0, 7), (1, 9), (2, 8), (3, 5), (4, 6)]   5
            734 [(0, 7), (1, 9), (2, 8), (3, 6), (4, 5)]   2
            735 [(0, 8), (1, 2), (3, 4), (5, 6), (7, 9)]   0
